"5130,0,0,0",
"5670,0,0,0",
"5130,0,0,0",
"5940,0,0,0",
"5995,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5618,0,0,0",
"5130,0,0,0",
"6160,0,0,0",
"5335,0,0,0",
"5832,0,0,0",
"6441,0,0,0",
"5130,0,0,0",
"6555,0,0,0",
"6440,0,0,0",
"5130,0,0,0",
"6325,0,0,0",
"5130,0,0,0",
"6726,0,0,0",
"5130,0,0,0",
"7076,0,0,0",
"6840,0,0,0",
"6902,0,0,0",
"5130,0,0,0",
"6960,0,0,0",
"7192,0,0,0",
"3042,0,0,0",
"7991,0,0,0",
"5130,0,0,0",
"7680,0,0,0",
"5130,0,0,0",
"8184,0,0,0",
"5335,0,0,0",
"8184,0,0,0",
"7860,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"9230,0,0,0",
"9715,1,1,0",
"9636,1,2,0",
"5130,1,3,0",
"10920,1,4,0",
"10557,1,5,0",
"5335,1,6,0",
"5130,1,7,0",
"10850,1,8,0",
"11376,1,9,0",
"11218,1,10,0",
"5130,0,0,1",
"12062,0,0,1",
"5130,0,0,1",
"5130,0,0,1",
"12844,0,0,1",
"5130,0,0,1",
"12600,0,0,1",
"12358,0,0,1",
"5130,0,0,1",
"13072,0,0,1",
"12284,0,0,1",
"13072,0,0,0",
"3042,0,0,0",
"5335,0,0,0",
"16235,0,0,0",
"14320,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"14141,0,0,0",
"5130,0,0,0",
"16684,0,0,0",
"5130,0,0,0",
"16235,0,0,0",
"16150,0,0,0",
"5130,0,0,0",
"3042,0,0,0",
"16684,0,0,0",
"16598,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5335,0,0,0",
"5376,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"3120,0,0,0",
"5130,0,0,0",
